tmdb_id,imdb_id,title,original_title,overview,tagline,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,adult,video,status,poster_path,backdrop_path,homepage,genres,genre_ids,production_companies,production_countries,spoken_languages,cast,directors,writers
1245399,tt35683445,Hola Frida!,Hola Frida!,"It’s the story of a little girl who is different. Her world is Coyoacan, Mexico City. Sparkling, vibrant, everything interests her and when difficulties arise, she faces them with an overflowing imagination. This little girl is called Frida Kahlo.",,2025-02-12,82,0,0,49.0337,7.2,10,False,False,Released,/hY8TslXAaJD0cytxifrhy6h5cJl.jpg,/6z9TlQE2HRU1djxoI3e4XNYfcAD.jpg,,ANIMATION|FAMILY|HISTORY,16|10751|36,Haut et Court|Dandelooo Cinéma|Tobo Media|Du Coup Production,Canada|France,Français,,,
1087192,tt26743210,How to Train Your Dragon,How to Train Your Dragon,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",The legend is real.,2025-06-06,125,150000000,454436000,285.674,7.927,472,False,False,Released,/q5pXRYTycaeW6dEgsCrd4mYPmxM.jpg,/7HqLLVjdjhXS0Qoz1SgZofhkIpE.jpg,https://www.welcometoberk.com/,FANTASY|FAMILY|ACTION,14|10751|28,DreamWorks Animation|Marc Platt Productions,United States of America,English,,,
620249,tt10734928,The Legend of Hei,罗小黑战记,"When cat spirit Luo Xiaohei's home is deforested by humans, he must find a new one. He runs into a group of other spirit creatures who take him under their wing with dreams of reconquering the land they say is rightfully theirs. However, they run into a human known as Wuxian who separates Luo Xiaohei from the other spirits and the two go on a journey, with the cat spirit learning to control his abilities as well as forming his own thoughts on whether or not he should ally with the spirits or the humans.",One Small Spirit Will Determine the Fate of the World.,2019-08-27,102,0,48045728,2.9176,8.3,388,False,False,Released,/4jfbKKLpqts3i2h2obkrONcjTg1.jpg,/aVFx1VtlOxR3v0ADEatalXOvwbu.jpg,https://luoxiaohei-movie.com/,ANIMATION|FANTASY|ACTION,16|14|28,MTJJ|Beijing Guangying Gongchang Wenhua Chuanbo|Dream Castle|Heyi Capital|Beijing Hanmu Chunhua Animation Technology|Beijing Jiyin Yinghua,China,普通话,,,
255709,tt3153634,Hope,소원,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief.",We won't let her shed tears again.,2013-10-02,122,0,0,4.6592,8.398,788,False,False,Released,/x9yjkm9gIz5qI5fJMUTfBnWiB2o.jpg,/4Nx40jwpoTHPjCWNGoaZ6kaoGxa.jpg,,DRAMA,18,Lotte Entertainment|Film Momentum|Michigan Venture Capital,South Korea,한국어/조선말,,,
761053,tt13535456,Gabriel's Inferno: Part III,Gabriel's Inferno: Part III,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,,2020-11-19,102,0,0,3.4605,8.371,1061,False,False,Released,/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,/fQq1FWp1rC89xDrRMuyFJdFUdMd.jpg,,ROMANCE|DRAMA,10749|18,PassionFlix,United States of America,English,,,
1136867,tt30253473,Materialists,Materialists,"A young, ambitious New York City matchmaker finds herself torn between the perfect match and her imperfect ex.",Some people just want more.,2025-06-12,116,20000000,40420137,27.016,7.2,40,False,False,Released,/eDo0pNruy0Qgj6BdTyHIR4cxHY8.jpg,/lqwwGkwJHtz9QgKtz4zeY19YgDg.jpg,https://a24films.com/films/materialists,ROMANCE|DRAMA,10749|18,A24|Killer Films|2AM|IPR.VC|Access Entertainment,Finland|United States of America,English,,,
939243,tt18259086,Sonic the Hedgehog 3,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",New adventure. New rival.,2024-12-19,110,122000000,492162604,61.2235,7.7,2729,False,False,Released,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,https://www.sonicthehedgehogmovie.com,ACTION|SCIENCE_FICTION|COMEDY|FAMILY,28|878|35|10751,Paramount Pictures|Original Film|Marza Animation Planet|SEGA|Blur Studio|SEGA of America,United States of America|Japan,Español|Français|English|日本語,,,
238,tt0068646,The Godfather,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",An offer you can't refuse.,1972-03-14,175,6000000,245066411,29.4449,8.687,21573,False,False,Released,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,http://www.thegodfather.com/,DRAMA|CRIME,18|80,Paramount Pictures|Alfran Productions,United States of America,English|Italiano|Latin,,,
240,tt0071562,The Godfather Part II,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",The rise and fall of the Corleone empire.,1974-12-20,202,13000000,102600000,15.9762,8.571,13028,False,False,Released,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,,DRAMA|CRIME,18|80,Paramount Pictures|The Coppola Company|American Zoetrope,United States of America,English|Italiano|Latin|Español,,,
1408248,,Squid Game: Fireplace,오징어 게임: 벽난로,"Come share a toast in the Front Man's lair — but tread carefully, for you’re playing with fire.",,2024-12-12,60,0,0,129.7772,6.8,110,False,False,Released,/cIIMvxLztRs1MbXH0oqaw3SGV0q.jpg,/lu4khHVh8ZF9AbaxW26pp4yLubb.jpg,https://www.netflix.com/title/81985477,,,,South Korea,No Language,,,
324857,tt4633694,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",More than one wears the mask.,2018-12-06,117,90000000,384298736,16.1812,8.398,16225,False,False,Released,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,/8mnXR9rey5uQ08rZAvzojKWbDQS.jpg,https://www.sonypictures.com/movies/spidermanintothespiderverse,ANIMATION|ACTION|ADVENTURE|SCIENCE_FICTION,16|28|12|878,Columbia Pictures|Lord Miller|Pascal Pictures|Sony Pictures Animation|Arad Productions|Marvel Entertainment,United States of America,English|日本語|Español,,,
1197306,tt9150192,A Working Man,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",Human traffickers beware.,2025-03-26,116,40000000,99068160,93.4789,6.692,1324,False,False,Released,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,/fTrQsdMS2MUw00RnzH0r3JWHhts.jpg,https://www.amazon.com/salp/aworkingman?hhf,ACTION|CRIME|THRILLER,28|80|53,Cedar Park Entertainment|BlockFilm|Punch Palace Productions|Balboa Productions|Black Bear Pictures|Fifth Season|CAT5,United Kingdom|United States of America,English|Pусский|Español,,,
769,tt0099685,GoodFellas,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",Three decades of life in the mafia.,1990-09-12,145,25000000,46800000,15.184,8.455,13451,False,False,Released,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,/7TF4p86ZafnxFuNqWdhpHXFO244.jpg,http://www.warnerbros.com/goodfellas,DRAMA|CRIME,18|80,Winkler Films,United States of America,Italiano|English,,,
82690,tt1772341,Wreck-It Ralph,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",The story of a regular guy just looking for a little wreck-ognition.,2012-11-01,101,165000000,471222889,53.4245,7.3,12568,False,False,Released,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,/3IFRjBDwtk0DlIsDfJ2zEzLjUBi.jpg,http://disney.go.com/wreck-it-ralph,FAMILY|ANIMATION|COMEDY|ADVENTURE,10751|16|35|12,Walt Disney Animation Studios|Walt Disney Pictures,United States of America,English,,,
1379587,tt32001464,Utopia,Utopia,"A soldier searching for his missing wife breaks into a high-tech facility, believing she's been caught in a human trafficking ring. But beyond its walls, he finds a surreal, futuristic fantasy park where reality and illusion blur. As he navigates this seductive and dangerous world, a shocking truth pulls him deeper into a deadly game where nothing is as it seems.",,2024-12-09,93,0,0,94.5649,5.476,42,False,False,Released,/yef0tY1Nw3BX8PJTfBLieqHj5Hw.jpg,/79tWkw0oc4Az96bzw5jGsMI05DS.jpg,,MYSTERY|THRILLER|ACTION|SCIENCE_FICTION,9648|53|28|878,SP Media Group,United States of America,English,,,
569094,tt9362722,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",It's how you wear the mask that matters.,2023-05-31,140,100000000,690897910,24.1253,8.347,7662,False,False,Released,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,https://www.sonypictures.com/movies/spidermanacrossthespiderverse,ANIMATION|ACTION|ADVENTURE|SCIENCE_FICTION,16|28|12|878,Columbia Pictures|Sony Pictures Animation|Lord Miller|Pascal Pictures|Arad Productions|Marvel Entertainment,United States of America,English|हिन्दी|Italiano|Español,,,
1356039,tt23648788,Counterattack,Contraataque,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",,2025-02-27,85,0,0,20.569,8.322,712,False,False,Released,/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,/deUWVEgNh2IGjShyymZhaYP40ye.jpg,https://www.netflix.com/title/81936018,ACTION|ADVENTURE|THRILLER,28|12|53,Draco Films,Mexico,Español,,,
704264,tt11191124,Primal: Tales of Savagery,Primal: Tales of Savagery,"Genndy Tartakovsky's Primal: Tales of Savagery features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.",,2019-11-21,85,0,0,1.1185,8.374,338,False,False,Released,/9NBBkdxH0TjQEBSN2AzeE1sgsF9.jpg,/uBZQOYZLIU9dBmd62fdzBAoropu.jpg,,ACTION|ADVENTURE|ANIMATION|DRAMA,28|12|16|18,Cartoon Network Studios|Williams Street,United States of America,English,,,
912649,tt16366836,Venom: The Last Dance,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",'Til death do they part.,2024-10-22,109,120000000,478103649,43.7427,6.719,3542,False,False,Released,/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,/3V4kLQg0kSqPLctI5ziYWabAZYF.jpg,https://venom.movie,ACTION|SCIENCE_FICTION|ADVENTURE,28|878|12,Columbia Pictures|Pascal Pictures|Matt Tolmach Productions|Hutch Parker Entertainment|Arad Productions,United States of America,English,,,
1124620,tt27714946,The Monkey,The Monkey,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.",Everybody dies. And that's fucked up.,2025-02-14,97,10000000,68869853,48.3236,5.954,766,False,False,Released,/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg,/pp5VyGrGnpHxuQEtb1JOpGDcRO3.jpg,http://www.neonrated.com/film/the-monkey,HORROR|COMEDY,27|35,Atomic Monster|C2 Motion Picture Group|Range Media Partners|Oddfellows Entertainment|The Safran Company|Stars Collective,Canada|United States of America,English,,,
82702,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider. Hiccup and Toothless find themselves at the center of a battle to protect Berk from a power-hungry warrior.",The training is over.,2014-06-05,102,145000000,621537519,54.8745,7.676,9897,False,False,Released,/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,/5MnP0h7RcUCeX7gpxMYoMScmfq7.jpg,http://howtotrainyourdragon.com,FANTASY|ACTION|ADVENTURE|ANIMATION|COMEDY|FAMILY,14|28|12|16|35|10751,DreamWorks Animation,United States of America,English,,,
1470736,tt36749443,Open,Open,"The perfect summer turns into a blood-soaked nightmare as counselors at an isolated camp are hunted by a killer and the truth behind the murders is darker than anyone imagined. If the killer doesn't get you, the drama definitely will.","Camp Greenwich: Great pay, hot counselors, and a summer you’ll never forget… if you survive.",2025-06-14,64,0,0,84.8951,6.5,2,False,False,Released,/A7TXvimVRgGiKsviUopqPLr3fY1.jpg,/3SkOJ7xyzn2okRZLlY6rs6Ohmtv.jpg,https://watch.amazon.com/detail?gti=amzn1.dv.gti.cbb2a850-b50e-4e36-8268-18db32715267&territory=US&ref_=share_ios_movie&r=web,HORROR|COMEDY,27|35,David Films,United States of America,English,,,
1011985,tt21692408,Kung Fu Panda 4,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.","The ""Dragon"" returns.",2024-03-02,94,80000000,548040835,38.5839,7.1,3123,False,False,Released,/nqXsAaQsKw2gKpkfhIgjXNDRqg7.jpg,/kYgQzzjNis5jJalYtIHgrom0gOx.jpg,https://www.dreamworks.com/movies/kung-fu-panda-4,ANIMATION|FAMILY|ACTION|COMEDY|ADVENTURE|FANTASY,16|10751|28|35|12|14,DreamWorks Animation,United States of America,English,,,
274,tt0102926,The Silence of the Lambs,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",To enter the mind of a killer she must challenge the mind of a madman.,1991-02-14,119,19000000,272742922,3.4743,8.347,16893,False,False,Released,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,/aYcnDyLMnpKce1FOYUpZrXtgUye.jpg,,CRIME|DRAMA|THRILLER,80|18|53,Orion Pictures|Strong Heart,United States of America,English,,,
1011477,tt1674782,Karate Kid: Legends,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",When masters unite a new legacy begins.,2025-05-08,94,45000000,102300000,51.3919,6.9,159,False,False,Released,/c90Lt7OQGsOmhv6x4JoFdoHzw5l.jpg,/lAnkMSDISzMYLWICS7m16rSTUHD.jpg,https://karatekid.movie,ACTION|ADVENTURE|DRAMA,28|12|18,Columbia Pictures|Sunswept Entertainment,United States of America,English,,,
278,tt0111161,The Shawshank Redemption,The Shawshank Redemption,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",Fear can hold you prisoner. Hope can set you free.,1994-09-23,142,25000000,28341469,27.7928,8.712,28480,False,False,Released,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,,DRAMA|CRIME,18|80,Castle Rock Entertainment,United States of America,English,,,
1363224,tt24132234,Fear Cabin: The Last Weekend of Summer,Fear Cabin: The Last Weekend of Summer,"Six friends rent a cabin in the middle of the woods on the last weekend of summer and set out to have an amazing time full of partying and drinking. Little do they know that they will be sharing this cabin with an unexpected guest, will they make it out alive?",,2024-09-27,0,0,0,111.5662,10.0,1,False,False,Released,/gaSqrnpSnTq5oYno0KnDyDXAF5r.jpg,/xfVqUIwm1fgp2lAImhegmWWqpFv.jpg,,HORROR,27,Brian Krainson Film Studios|Atl Stunts,United States of America,English,,,
11544,tt0275847,Lilo & Stitch,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",There's one in every family.,2002-06-21,85,80000000,273144151,40.5738,7.557,6654,False,False,Released,/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg,/aIglP9Z5gtkQf7Fidb4NRv2gfDj.jpg,https://movies.disney.com/lilo-stitch,ANIMATION|FAMILY|COMEDY,16|10751|35,Walt Disney Pictures|Walt Disney Feature Animation,United States of America,English,,,
7451,tt0295701,xXx,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",A new breed of secret agent.,2002-08-09,124,70000000,277448382,98.6827,5.946,4445,False,False,Released,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,http://www.sonypictures.com/movies/xxx/,ACTION|ADVENTURE|THRILLER|CRIME,28|12|53|80,Columbia Pictures|Original Film|Revolution Studios|Neal H. Moritz Productions,United States of America|Czech Republic,Český|English|Deutsch|Español|Pусский,,,
1040159,tt23014880,My Massive Cock,My Massive Cock,"An extra-large penis is an object of desire for many. But for some men, extra-large seriously complicates their lives and relationships, and penis reduction surgery seems the only answer.",,2022-10-24,47,0,0,41.5008,6.222,9,False,False,Released,/9JQHViS8uugeWKfFsnEj3xTB2dZ.jpg,/yATuNOVifq933nYIqHX9LNp83Vx.jpg,https://www.channel4.com/programmes/my-massive,DOCUMENTARY,99,Channel 4 Television|Out of the Blue Productions,United Kingdom,English,,,
259872,tt1852099,Skin. Like. Sun.,Des jours plus belles que la nuit,"Real-life young couple Wim and Floor spend an afternoon in the sunwashed rooms of a crumbling home in Belgium. In a unique twist, this artistic erotic documentary is edited in nearly real-time. In the slowness, we get the build, the sweetness, and the sexiness. Forget about fingersnapping fast editing. Slow is where it’s at.",,2009-10-10,60,0,0,45.623,5.9,101,False,False,Released,/uCkANtG6ezb7hjRKVudY3PUcbvn.jpg,/dzY2ZYyPRbXcw8UOupHK3V5VQYk.jpg,,ROMANCE,10749,Blue Artichoke Films|la fille d'O,Netherlands|Belgium,No Language,,,
575265,tt9603208,Mission: Impossible - The Final Reckoning,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",Our lives are the sum of our choices.,2025-05-17,170,400000000,561012404,122.4837,7.2,881,False,False,Released,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,/aEG09hZZEDZ23Y9WYI701W6Gwnb.jpg,https://www.missionimpossible.com,ACTION|ADVENTURE|THRILLER,28|12|53,Paramount Pictures|Skydance Media|TC Productions,United States of America,Français|English|,,,
629542,tt8115900,The Bad Guys,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",Good is no fun at all.,2022-03-17,100,80000000,250162278,11.9462,7.5,2176,False,False,Released,/6fcFmdVLCCbf1gFt8HlC6BRj8pt.jpg,/9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,https://www.dreamworks.com/movies/the-bad-guys,FAMILY|COMEDY|CRIME|ADVENTURE|ANIMATION,10751|35|80|12|16,DreamWorks Animation,United States of America,English,,,
1084199,tt26584495,Companion,Companion,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",Find someone made just for you.,2025-01-22,97,10000000,36709101,39.8724,7.1,1418,False,False,Released,/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,/12YCAnTgkQvMpwpyPkuLq77koun.jpg,https://www.findyourcompanion.com,HORROR|ROMANCE|SCIENCE_FICTION|THRILLER,27|10749|878|53,BoulderLight Pictures|New Line Cinema|Vertigo Entertainment|Subconscious|Domain Entertainment,United States of America,Deutsch|普通话|English|Español|Pусский,,,
807,tt0114369,Se7en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",What's in the box?,1995-09-22,127,33000000,327311859,23.424,8.4,21813,False,False,Released,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,/p1PLSI5Nw2krGxD7X4ulul1tDAk.jpg,https://www.warnerbros.com/movies/seven,CRIME|MYSTERY|THRILLER,80|9648|53,New Line Cinema|Juno Pix|Arnold Kopelson Productions,United States of America,English,,,
447273,tt6208148,Snow White,Snow White,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",The classic tale comes to life.,2025-03-12,109,270000000,205067778,82.6484,4.298,1213,False,False,Released,/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,/tyfO9jHgkhypUFizRVYD0bytPjP.jpg,https://movies.disney.com/snow-white-2025,FAMILY|FANTASY,10751|14,Walt Disney Pictures|Marc Platt Productions,United States of America,English,,,
311,tt0087843,Once Upon a Time in America,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.","Crime, passion and lust for power.",1984-05-23,229,30000000,5500000,8.3065,8.411,5646,False,False,Released,/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,/uPYa165sraN2c8gZBM9C47g3JoU.jpg,,DRAMA|CRIME,18|80,Embassy International Pictures|Warner Bros. Pictures|PSO,United States of America,English|Français|עִבְרִית|Italiano|,,,
1328956,tt31849867,Alma & the Wolf,Alma & the Wolf,"After a violent animal attack, paranoia spreads through Spiral Creek. But when Deputy Ren Accord gets too close, his son vanishes, and reality begins to fracture.",,2025-06-20,89,0,0,7.8073,5.556,18,False,False,Released,/t4SUgmGGhMS4t9g0DJzAjRS5Hcj.jpg,/eefyPkk70H4tf7i8XX8hI2dAaNC.jpg,,HORROR|MYSTERY|THRILLER,27|9648|53,TPC|Tatterdemalion Pictures,United States of America,English,,,
1022787,tt4900148,Elio,Elio,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",They asked for our leader. They got... him.,2025-06-18,98,150000000,72300000,73.2518,6.906,112,False,False,Released,/w2ARwtc1zoh0pyfwmyhpZHwuXgK.jpg,/mBDoBHUZHHy9WG7dRFndjB8adhc.jpg,https://movies.disney.com/elio,FAMILY|COMEDY|ADVENTURE|ANIMATION|SCIENCE_FICTION,10751|35|12|16|878,Pixar,United States of America,English|Français|日本語|Español,,,
1022789,tt22022452,Inside Out 2,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",Make room for new emotions.,2024-06-11,97,200000000,1698863816,45.12,7.554,5940,False,False,Released,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,/p5ozvmdgsmbWe0H8Xk7Rc8SCwAB.jpg,https://movies.disney.com/inside-out-2,ANIMATION|ADVENTURE|COMEDY|FAMILY,16|12|35|10751,Pixar,United States of America,English,,,
4935,tt0347149,Howl's Moving Castle,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",The two lived there.,2004-09-09,119,24000000,236049757,16.6643,8.397,10364,False,False,Released,/23hUJh7JdO23SpgUB5oiFDQk2wX.jpg,/nv5wwZou159v5OC61i4ElR7OqyY.jpg,,FANTASY|ANIMATION|ADVENTURE,14|16|12,Studio Ghibli|dentsu Music and Entertainment|Mitsubishi|Nippon Television Network Corporation|TFC|Tokuma Shoten|d-rights,Japan,日本語,,,
1094473,tt32373637,Bambi: A Life in the Woods,"Bambi, l'histoire d'une vie dans les bois","The life of Bambi, a male roe deer, from his birth through childhood, the loss of his mother, the finding of a mate, the lessons he learns from his father, and the experience he gains about the dangers posed by human hunters in the forest.",,2024-10-16,77,0,1419154,39.6131,5.8,30,False,False,Released,/vWNVHtwOhcoOEUSrY1iHRGbgH8O.jpg,/ce51NvJSO5ReNkm3C3YDX5jsH1V.jpg,https://www.gedeonmediagroup.com/en/production/bambi-a-tale-of-life-in-the-woods/,ADVENTURE|FAMILY|DOCUMENTARY,12|10751|99,MC4|Gébéka Films|Kinology,France,Français,,,
1380682,tt30908405,The Last Rodeo,The Last Rodeo,"A retired rodeo legend risks it all to save his grandson. Facing his own painful past and the fears of his family, he enters a high-stakes bullriding competition as the oldest contestant ever. Along the way, he reconciles old wounds with his estranged daughter and proves that true courage is found in the fight for family.",,2025-05-22,118,8000000,13506059,46.3437,7.5,30,False,False,Released,/cpATW9o83IwYqPkiT7WLqL2jxlF.jpg,/lyOSmvb6mT78mi1Oi9NqFNrBAgo.jpg,https://www.angel.com/movies/last-rodeo,DRAMA,18,Angel Studios|Unity Productions Foundation|Brooklyn Films|MC Entertainment|Red Sky Studios|Unity Entertainment|Professional Bull Riders,United States of America,English,,,
